,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1330,0.0007991313934326172,0.00039957102798705607,0.0006009101867675781,0.0004906969597850267,10,2,4.6415888336127725e-07,rbf,"{'C': 10, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
523,0.0004002094268798828,0.0004901547271811614,0.0006000518798828125,0.0004899403160383116,0.05,2,1e-09,sigmoid,"{'C': 0.05, 'degree': 2, 'gamma': 1e-09, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
286,0.0005997180938720703,0.0004896687560248515,0.0004002571105957031,0.000490213423222804,0.005,4,2.1544346900318822e-08,rbf,"{'C': 0.005, 'degree': 4, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1331,0.0008008480072021484,0.0004004334969344919,0.00020051002502441406,0.0004010200500488281,10,2,4.6415888336127725e-07,sigmoid,"{'C': 10, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
489,0.0004002571105957031,0.000490213423222804,0.0005999565124511719,0.0004898627196165533,0.05,1,4.6415888336127725e-07,poly,"{'C': 0.05, 'degree': 1, 'gamma': 4.6415888336127725e-07, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
490,0.00039992332458496096,0.0004898043250660251,0.0006000518798828125,0.0004899410121644717,0.05,1,4.6415888336127725e-07,rbf,"{'C': 0.05, 'degree': 1, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
287,0.0006000995635986328,0.0004899795435253304,0.00039997100830078123,0.0004898624643296147,0.005,4,2.1544346900318822e-08,sigmoid,"{'C': 0.005, 'degree': 4, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1090,0.0006000041961669922,0.0004899019393932584,0.00039997100830078123,0.000489862649992856,1,4,4.6415888336127725e-07,rbf,"{'C': 1, 'degree': 4, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
491,0.0007994651794433593,0.0003997326608234803,0.00020051002502441406,0.0004010200500488281,0.05,1,4.6415888336127725e-07,sigmoid,"{'C': 0.05, 'degree': 1, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
493,0.00040001869201660155,0.000489921311412049,0.0006005764007568359,0.000490369721544356,0.05,1,1e-05,poly,"{'C': 0.05, 'degree': 1, 'gamma': 1e-05, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
497,0.0,0.0,0.0010000228881835937,4.90933901833868e-07,0.05,1,0.00021544346900318823,poly,"{'C': 0.05, 'degree': 1, 'gamma': 0.00021544346900318823, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
487,0.00020003318786621094,0.0004000663757324219,0.0004002094268798828,0.0004901575104618352,0.05,1,2.1544346900318822e-08,sigmoid,"{'C': 0.05, 'degree': 1, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
323,0.0003997802734375,0.0004896288627950879,0.0,0.0,0.01,1,1e-09,sigmoid,"{'C': 0.01, 'degree': 1, 'gamma': 1e-09, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
291,0.0005997180938720703,0.0004896679898602691,0.00020012855529785156,0.0004002571105957031,0.005,4,4.6415888336127725e-07,sigmoid,"{'C': 0.005, 'degree': 4, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
294,0.0001998424530029297,0.0003996849060058594,0.00039987564086914064,0.0004897456403489048,0.005,4,1e-05,rbf,"{'C': 0.005, 'degree': 4, 'gamma': 1e-05, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1322,0.00020012855529785156,0.0004002571105957031,0.0,0.0,10,2,1e-09,rbf,"{'C': 10, 'degree': 2, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
322,0.0004001617431640625,0.000490096065864152,0.00019989013671875,0.0003997802734375,0.01,1,1e-09,rbf,"{'C': 0.01, 'degree': 1, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1167,0.000599527359008789,0.0004895121084768706,0.0006001949310302735,0.0004900576967762071,5,2,2.1544346900318822e-08,sigmoid,"{'C': 5, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1166,0.0005997657775878906,0.0004897068073575563,0.0004000663757324219,0.000489979334704009,5,2,2.1544346900318822e-08,rbf,"{'C': 5, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1087,0.0008000850677490235,0.00040004282871828624,0.00039992332458496096,0.0004898043250660251,1,4,2.1544346900318822e-08,sigmoid,"{'C': 1, 'degree': 4, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
177,0.0006001472473144531,0.0004900185544273605,0.0003998279571533203,0.0004896872921989839,0.005,1,0.00021544346900318823,poly,"{'C': 0.005, 'degree': 1, 'gamma': 0.00021544346900318823, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
321,0.00039992332458496096,0.0004898040929593269,0.00019998550415039061,0.0003999710083007812,0.01,1,1e-09,poly,"{'C': 0.01, 'degree': 1, 'gamma': 1e-09, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
282,0.0010000228881835937,7.325311420315369e-07,0.0,0.0,0.005,4,1e-09,rbf,"{'C': 0.005, 'degree': 4, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
526,0.0005994796752929688,0.0004894738794241156,0.00039734840393066404,0.0004866815416854025,0.05,2,2.1544346900318822e-08,rbf,"{'C': 0.05, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1370,0.0007999897003173828,0.0003999952303037686,0.00020012855529785156,0.0004002571105957031,10,3,4.6415888336127725e-07,rbf,"{'C': 10, 'degree': 3, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1326,0.00019960403442382814,0.00039920806884765627,0.0004001140594482422,0.0004900376480808074,10,2,2.1544346900318822e-08,rbf,"{'C': 10, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1371,0.00019979476928710938,0.00039958953857421875,0.0008000373840332031,0.0004000191609526189,10,3,4.6415888336127725e-07,sigmoid,"{'C': 10, 'degree': 3, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1327,0.0003997802734375,0.0004896288395761052,0.00020012855529785156,0.0004002571105957031,10,2,2.1544346900318822e-08,sigmoid,"{'C': 10, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
534,0.00020003318786621094,0.0004000663757324219,0.0008001327514648438,0.00040019048191218765,0.05,2,1e-05,rbf,"{'C': 0.05, 'degree': 2, 'gamma': 1e-05, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1091,0.0008001327514648438,0.00040006876275279116,0.00019993782043457032,0.00039987564086914064,1,4,4.6415888336127725e-07,sigmoid,"{'C': 1, 'degree': 4, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
531,0.0005999565124511719,0.0004898626035770523,0.0004001140594482422,0.0004900377872784653,0.05,2,4.6415888336127725e-07,sigmoid,"{'C': 0.05, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
530,0.0005999565124511719,0.0004898626035770523,0.0003994941711425781,0.000489278809027352,0.05,2,4.6415888336127725e-07,rbf,"{'C': 0.05, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
527,0.0001998424530029297,0.0003996849060058594,0.0006001949310302735,0.000490057487988188,0.05,2,2.1544346900318822e-08,sigmoid,"{'C': 0.05, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1094,0.00040063858032226565,0.0004906802550544179,0.0004001617431640625,0.0004900966225881793,1,4,1e-05,rbf,"{'C': 1, 'degree': 4, 'gamma': 1e-05, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1171,0.00039987564086914064,0.0004897458492698707,0.0005998611450195312,0.0004897847905813932,5,2,4.6415888336127725e-07,sigmoid,"{'C': 5, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1211,0.0006000995635986328,0.0004899800771794141,0.00039997100830078123,0.0004898625339533384,5,3,4.6415888336127725e-07,sigmoid,"{'C': 5, 'degree': 3, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1082,0.0005997180938720703,0.0004896681523801292,0.00020008087158203126,0.0004001617431640625,1,4,1e-09,rbf,"{'C': 1, 'degree': 4, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1050,0.0006001472473144531,0.000490020781671925,0.00039992332458496096,0.0004898041858020194,1,3,4.6415888336127725e-07,rbf,"{'C': 1, 'degree': 3, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1286,0.0006001472473144531,0.0004900202480621703,0.00039987564086914064,0.0004897462206847007,10,1,2.1544346900318822e-08,rbf,"{'C': 10, 'degree': 1, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1287,0.0004002571105957031,0.0004902128666314247,0.00059967041015625,0.0004896294200503398,10,1,2.1544346900318822e-08,sigmoid,"{'C': 10, 'degree': 1, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
5,0.001199626922607422,0.00040023384749219063,0.0006007671356201172,0.0004905244357760651,0.001,1,2.1544346900318822e-08,poly,"{'C': 0.001, 'degree': 1, 'gamma': 2.1544346900318822e-08, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1134,0.00020036697387695312,0.00040073394775390624,0.0009999752044677734,0.000632560578332995,5,1,1e-05,rbf,"{'C': 5, 'degree': 1, 'gamma': 1e-05, 'kernel': 'rbf'}",0.75,0.75,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8166666666666667,0.062360956446232345,628
1289,0.0010003089904785157,1.0293499538861706e-06,0.0001998424530029297,0.0003996849060058594,10,1,4.6415888336127725e-07,poly,"{'C': 10, 'degree': 1, 'gamma': 4.6415888336127725e-07, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1214,0.0008001327514648438,0.00040006742715981576,0.00019969940185546876,0.0003993988037109375,5,3,1e-05,rbf,"{'C': 5, 'degree': 3, 'gamma': 1e-05, 'kernel': 'rbf'}",0.75,0.75,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8166666666666667,0.062360956446232345,628
1174,0.0005998611450195312,0.0004897853476592376,0.00039973258972167967,0.0004895704914386467,5,2,1e-05,rbf,"{'C': 5, 'degree': 2, 'gamma': 1e-05, 'kernel': 'rbf'}",0.75,0.75,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8166666666666667,0.062360956446232345,628
407,0.0006001472473144531,0.000490018740031461,0.0005994319915771484,0.0004894341793641785,0.01,3,2.1544346900318822e-08,sigmoid,"{'C': 0.01, 'degree': 3, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1290,0.0006001472473144531,0.0004900191344399408,0.00039992332458496096,0.0004898041858020194,10,1,4.6415888336127725e-07,rbf,"{'C': 10, 'degree': 1, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1291,0.00039944648742675783,0.0004892205074483849,0.0006006717681884766,0.0004904473490156188,10,1,4.6415888336127725e-07,sigmoid,"{'C': 10, 'degree': 1, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
202,0.0003996372222900391,0.0004894537835874746,0.0006000995635986328,0.0004899793115016344,0.005,2,1e-09,rbf,"{'C': 0.005, 'degree': 2, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
410,0.0004004001617431641,0.0008008003234863282,0.0007999420166015625,0.00039997166204694694,0.01,3,4.6415888336127725e-07,rbf,"{'C': 0.01, 'degree': 3, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
203,0.000800323486328125,0.00040016316367261787,0.00019993782043457032,0.00039987564086914064,0.005,2,1e-09,sigmoid,"{'C': 0.005, 'degree': 2, 'gamma': 1e-09, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
694,0.00039944648742675783,0.0004892200891576709,0.0,0.0,0.1,2,1e-05,rbf,"{'C': 0.1, 'degree': 2, 'gamma': 1e-05, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
411,0.0009939193725585938,1.3816269231656244e-05,0.0,0.0,0.01,3,4.6415888336127725e-07,sigmoid,"{'C': 0.01, 'degree': 3, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
691,0.0006000518798828125,0.000489940501672051,0.00039997100830078123,0.0004898624643296147,0.1,2,4.6415888336127725e-07,sigmoid,"{'C': 0.1, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
366,0.0006003856658935546,0.0004902132145011109,0.0003996849060058594,0.0004895126194160448,0.01,2,2.1544346900318822e-08,rbf,"{'C': 0.01, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
367,0.0006001472473144531,0.000490018577627877,0.0004001140594482422,0.0004900376480808074,0.01,2,2.1544346900318822e-08,sigmoid,"{'C': 0.01, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
687,0.00039958953857421875,0.000489395447101057,0.0006002426147460937,0.0004900966921786383,0.1,2,2.1544346900318822e-08,sigmoid,"{'C': 0.1, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
722,0.0,0.0,0.0009999275207519531,1.5078914929239175e-07,0.1,3,1e-09,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
406,0.0006003379821777344,0.0004901747757265199,0.0005999088287353515,0.000489823700945361,0.01,3,2.1544346900318822e-08,rbf,"{'C': 0.01, 'degree': 3, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1133,0.0010003089904785157,1.1930461886593632e-06,0.0,0.0,5,1,1e-05,poly,"{'C': 5, 'degree': 1, 'gamma': 1e-05, 'kernel': 'poly'}",0.75,0.75,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8166666666666667,0.062360956446232345,628
1402,0.0,0.0,0.0007997035980224609,0.00039985215086009077,10,4,1e-09,rbf,"{'C': 10, 'degree': 4, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1162,0.0008004188537597656,0.0004002102364739054,0.00039987564086914064,0.0004897458492698706,5,2,1e-09,rbf,"{'C': 5, 'degree': 2, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1281,0.0007997035980224609,0.00039985399895003075,0.0001998424530029297,0.0003996849060058594,10,1,1e-09,poly,"{'C': 10, 'degree': 1, 'gamma': 1e-09, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
181,0.0005997657775878906,0.0004897072252325327,0.0004004001617431641,0.0004903901368638533,0.005,1,0.004641588833612773,poly,"{'C': 0.005, 'degree': 1, 'gamma': 0.004641588833612773, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1282,0.0005997180938720703,0.0004896678273403551,0.0004002094268798828,0.0004901547271811614,10,1,1e-09,rbf,"{'C': 10, 'degree': 1, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
374,0.0006077289581298828,0.0004964315448006426,0.0003998279571533203,0.0004902482924127932,0.01,2,1e-05,rbf,"{'C': 0.01, 'degree': 2, 'gamma': 1e-05, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1283,0.0006000518798828125,0.000489940339242533,0.0003996372222900391,0.0004894541087693921,10,1,1e-09,sigmoid,"{'C': 10, 'degree': 1, 'gamma': 1e-09, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
723,0.0010003089904785157,7.008046367978606e-07,0.0,0.0,0.1,3,1e-09,sigmoid,"{'C': 0.1, 'degree': 3, 'gamma': 1e-09, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
371,0.00039973258972167967,0.000489571141647227,0.0015995502471923828,0.0022447085393203186,0.01,2,4.6415888336127725e-07,sigmoid,"{'C': 0.01, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
1285,0.0006000518798828125,0.0004899416154730104,0.00020012855529785156,0.0004002571105957031,10,1,2.1544346900318822e-08,poly,"{'C': 10, 'degree': 1, 'gamma': 2.1544346900318822e-08, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
734,0.00040073394775390624,0.0004907970557775929,0.0006002426147460937,0.0004900966921786383,0.1,3,1e-05,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 1e-05, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
402,0.0005999565124511719,0.0004898629284875861,0.00040001869201660155,0.0004899208473093903,0.01,3,1e-09,rbf,"{'C': 0.01, 'degree': 3, 'gamma': 1e-09, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
731,0.0007999420166015625,0.0003999715767757686,0.00019993782043457032,0.0003998756408691407,0.1,3,4.6415888336127725e-07,sigmoid,"{'C': 0.1, 'degree': 3, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
730,0.0003989696502685547,0.0004886367368081196,0.0010001659393310547,0.0010957140820200496,0.1,3,4.6415888336127725e-07,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
403,0.000599813461303711,0.0004897464992456383,0.0004002094268798828,0.0004901547271811614,0.01,3,1e-09,sigmoid,"{'C': 0.01, 'degree': 3, 'gamma': 1e-09, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
727,0.00040078163146972656,0.0008015632629394531,0.00039997100830078123,0.0004898625339533384,0.1,3,2.1544346900318822e-08,sigmoid,"{'C': 0.1, 'degree': 3, 'gamma': 2.1544346900318822e-08, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
726,0.0006000518798828125,0.0004899403624467531,0.0003997802734375,0.0004896292110796945,0.1,3,2.1544346900318822e-08,rbf,"{'C': 0.1, 'degree': 3, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
370,0.0004001617431640625,0.0004900968777531472,0.0005998611450195312,0.0004897849762740783,0.01,2,4.6415888336127725e-07,rbf,"{'C': 0.01, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
686,0.0006003856658935546,0.0004902133304576181,0.00039997100830078123,0.000489862649992856,0.1,2,2.1544346900318822e-08,rbf,"{'C': 0.1, 'degree': 2, 'gamma': 2.1544346900318822e-08, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
690,0.0006000995635986328,0.000489979334704009,0.0011998653411865235,0.002399730682373047,0.1,2,4.6415888336127725e-07,rbf,"{'C': 0.1, 'degree': 2, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
650,0.00039997100830078123,0.0004898624411217046,0.0006000041961669922,0.0004899013824479931,0.1,1,4.6415888336127725e-07,rbf,"{'C': 0.1, 'degree': 1, 'gamma': 4.6415888336127725e-07, 'kernel': 'rbf'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
653,0.0008004188537597656,0.0004002100092196082,0.00019965171813964843,0.00039930343627929686,0.1,1,1e-05,poly,"{'C': 0.1, 'degree': 1, 'gamma': 1e-05, 'kernel': 'poly'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
651,0.0006000041961669922,0.0004899014288601227,0.00039734840393066404,0.0004866815416854025,0.1,1,4.6415888336127725e-07,sigmoid,"{'C': 0.1, 'degree': 1, 'gamma': 4.6415888336127725e-07, 'kernel': 'sigmoid'}",0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8166666666666667,0.097182531580755,628
